date,keyword,interest
2013-09-21,Gary Taubes,18
2013-09-28,Gary Taubes,14
2013-10-05,Gary Taubes,10
2013-10-12,Gary Taubes,12
2013-10-19,Gary Taubes,14
2013-10-26,Gary Taubes,11
2013-11-02,Gary Taubes,11
2013-11-09,Gary Taubes,17
2013-11-16,Gary Taubes,9
2013-11-23,Gary Taubes,16
2013-11-30,Gary Taubes,14
2013-12-07,Gary Taubes,10
2013-12-14,Gary Taubes,6
2013-12-21,Gary Taubes,13
2013-12-28,Gary Taubes,14
2014-01-04,Gary Taubes,16
2014-01-11,Gary Taubes,14
2014-01-18,Gary Taubes,15
2014-01-25,Gary Taubes,21
2014-02-01,Gary Taubes,12
2014-02-08,Gary Taubes,20
2014-02-15,Gary Taubes,15
2014-02-22,Gary Taubes,14
2014-03-01,Gary Taubes,13
2014-03-08,Gary Taubes,10
2014-03-15,Gary Taubes,8
2014-03-22,Gary Taubes,9
2014-03-29,Gary Taubes,14
2014-04-05,Gary Taubes,10
2014-04-12,Gary Taubes,17
2014-04-19,Gary Taubes,13
2014-04-26,Gary Taubes,11
2014-05-03,Gary Taubes,15
2014-05-10,Gary Taubes,16
2014-05-17,Gary Taubes,20
2014-05-24,Gary Taubes,13
2014-05-31,Gary Taubes,17
2014-06-07,Gary Taubes,11
2014-06-14,Gary Taubes,13
2014-06-21,Gary Taubes,12
2014-06-28,Gary Taubes,10
2014-07-05,Gary Taubes,11
2014-07-12,Gary Taubes,9
2014-07-19,Gary Taubes,8
2014-07-26,Gary Taubes,10
2014-08-02,Gary Taubes,10
2014-08-09,Gary Taubes,12
2014-08-16,Gary Taubes,10
2014-08-23,Gary Taubes,12
2014-08-30,Gary Taubes,17
2014-09-06,Gary Taubes,10
2014-09-13,Gary Taubes,15
2014-09-20,Gary Taubes,9
2014-09-27,Gary Taubes,10
2014-10-04,Gary Taubes,3
2014-10-11,Gary Taubes,9
2014-10-18,Gary Taubes,16
2014-10-25,Gary Taubes,12
2014-11-01,Gary Taubes,9
2014-11-08,Gary Taubes,7
2014-11-15,Gary Taubes,10
2014-11-22,Gary Taubes,8
2014-11-29,Gary Taubes,4
2014-12-06,Gary Taubes,6
2014-12-13,Gary Taubes,7
2014-12-20,Gary Taubes,10
2014-12-27,Gary Taubes,9
2015-01-03,Gary Taubes,12
2015-01-10,Gary Taubes,9
2015-01-17,Gary Taubes,6
2015-01-24,Gary Taubes,3
2015-01-31,Gary Taubes,2
2015-02-07,Gary Taubes,6
2015-02-14,Gary Taubes,9
2015-02-21,Gary Taubes,4
2015-02-28,Gary Taubes,7
2015-03-07,Gary Taubes,7
2015-03-14,Gary Taubes,10
2015-03-21,Gary Taubes,9
2015-03-28,Gary Taubes,13
2015-04-04,Gary Taubes,10
2015-04-11,Gary Taubes,6
2015-04-18,Gary Taubes,12
2015-04-25,Gary Taubes,5
2015-05-02,Gary Taubes,9
2015-05-09,Gary Taubes,11
2015-05-16,Gary Taubes,10
2015-05-23,Gary Taubes,7
2015-05-30,Gary Taubes,10
2015-06-06,Gary Taubes,11
2015-06-13,Gary Taubes,8
2015-06-20,Gary Taubes,7
2015-06-27,Gary Taubes,10
2015-07-04,Gary Taubes,6
2015-07-11,Gary Taubes,7
2015-07-18,Gary Taubes,7
2015-07-25,Gary Taubes,10
2015-08-01,Gary Taubes,12
2015-08-08,Gary Taubes,12
2015-08-15,Gary Taubes,9
2015-08-22,Gary Taubes,8
2015-08-29,Gary Taubes,12
2015-09-05,Gary Taubes,9
2015-09-12,Gary Taubes,7
2015-09-19,Gary Taubes,9
2015-09-26,Gary Taubes,9
2015-10-03,Gary Taubes,8
2015-10-10,Gary Taubes,10
2015-10-17,Gary Taubes,12
2015-10-24,Gary Taubes,8
2015-10-31,Gary Taubes,7
2015-11-07,Gary Taubes,7
2015-11-14,Gary Taubes,6
2015-11-21,Gary Taubes,6
2015-11-28,Gary Taubes,5
2015-12-05,Gary Taubes,7
2015-12-12,Gary Taubes,8
2015-12-19,Gary Taubes,4
2015-12-26,Gary Taubes,7
2016-01-02,Gary Taubes,8
2016-01-09,Gary Taubes,5
2016-01-16,Gary Taubes,4
2016-01-23,Gary Taubes,8
2016-01-30,Gary Taubes,4
2016-02-06,Gary Taubes,6
2016-02-13,Gary Taubes,4
2016-02-20,Gary Taubes,5
2016-02-27,Gary Taubes,7
2016-03-05,Gary Taubes,7
2016-03-12,Gary Taubes,7
2016-03-19,Gary Taubes,5
2016-03-26,Gary Taubes,4
2016-04-02,Gary Taubes,9
2016-04-09,Gary Taubes,8
2016-04-16,Gary Taubes,7
2016-04-23,Gary Taubes,9
2016-04-30,Gary Taubes,9
2016-05-07,Gary Taubes,13
2016-05-14,Gary Taubes,10
2016-05-21,Gary Taubes,8
2016-05-28,Gary Taubes,5
2016-06-04,Gary Taubes,7
2016-06-11,Gary Taubes,7
2016-06-18,Gary Taubes,6
2016-06-25,Gary Taubes,4
2016-07-02,Gary Taubes,7
2016-07-09,Gary Taubes,5
2016-07-16,Gary Taubes,7
2016-07-23,Gary Taubes,10
2016-07-30,Gary Taubes,4
2016-08-06,Gary Taubes,7
2016-08-13,Gary Taubes,7
2016-08-20,Gary Taubes,3
2016-08-27,Gary Taubes,6
2016-09-03,Gary Taubes,2
2016-09-10,Gary Taubes,8
2016-09-17,Gary Taubes,6
2016-09-24,Gary Taubes,5
2016-10-01,Gary Taubes,4
2016-10-08,Gary Taubes,3
2016-10-15,Gary Taubes,4
2016-10-22,Gary Taubes,2
2016-10-29,Gary Taubes,5
2016-11-05,Gary Taubes,1
2016-11-12,Gary Taubes,3
2016-11-19,Gary Taubes,4
2016-11-26,Gary Taubes,4
2016-12-03,Gary Taubes,7
2016-12-10,Gary Taubes,7
2016-12-17,Gary Taubes,9
2016-12-24,Gary Taubes,15
2016-12-31,Gary Taubes,28
2017-01-07,Gary Taubes,25
2017-01-14,Gary Taubes,13
2017-01-21,Gary Taubes,100
2017-01-28,Gary Taubes,30
2017-02-04,Gary Taubes,26
2017-02-11,Gary Taubes,14
2017-02-18,Gary Taubes,15
2017-02-25,Gary Taubes,17
2017-03-04,Gary Taubes,9
2017-03-11,Gary Taubes,13
2017-03-18,Gary Taubes,8
2017-03-25,Gary Taubes,9
2017-04-01,Gary Taubes,10
2017-04-08,Gary Taubes,11
2017-04-15,Gary Taubes,11
2017-04-22,Gary Taubes,7
2017-04-29,Gary Taubes,8
2017-05-06,Gary Taubes,57
2017-05-13,Gary Taubes,17
2017-05-20,Gary Taubes,12
2017-05-27,Gary Taubes,7
2017-06-03,Gary Taubes,11
2017-06-10,Gary Taubes,9
2017-06-17,Gary Taubes,10
2017-06-24,Gary Taubes,12
2017-07-01,Gary Taubes,9
2017-07-08,Gary Taubes,10
2017-07-15,Gary Taubes,19
2017-07-22,Gary Taubes,8
2017-07-29,Gary Taubes,13
2017-08-05,Gary Taubes,6
2017-08-12,Gary Taubes,4
2017-08-19,Gary Taubes,7
2017-08-26,Gary Taubes,7
2017-09-02,Gary Taubes,6
2017-09-09,Gary Taubes,4
2017-09-16,Gary Taubes,5
2017-09-23,Gary Taubes,7
2017-09-30,Gary Taubes,6
2017-10-07,Gary Taubes,3
2017-10-14,Gary Taubes,4
2017-10-21,Gary Taubes,8
2017-10-28,Gary Taubes,5
2017-11-04,Gary Taubes,9
2017-11-11,Gary Taubes,5
2017-11-18,Gary Taubes,4
2017-11-25,Gary Taubes,5
2017-12-02,Gary Taubes,5
2017-12-09,Gary Taubes,7
2017-12-16,Gary Taubes,2
2017-12-23,Gary Taubes,5
2017-12-30,Gary Taubes,9
2018-01-06,Gary Taubes,9
2018-01-13,Gary Taubes,8
2018-01-20,Gary Taubes,7
2018-01-27,Gary Taubes,8
2018-02-03,Gary Taubes,9
2018-02-10,Gary Taubes,8
2018-02-17,Gary Taubes,10
2018-02-24,Gary Taubes,7
2018-03-03,Gary Taubes,8
2018-03-10,Gary Taubes,9
2018-03-17,Gary Taubes,5
2018-03-24,Gary Taubes,8
2018-03-31,Gary Taubes,6
2018-04-07,Gary Taubes,7
2018-04-14,Gary Taubes,8
2018-04-21,Gary Taubes,5
2018-04-28,Gary Taubes,4
2018-05-05,Gary Taubes,7
2018-05-12,Gary Taubes,4
2018-05-19,Gary Taubes,4
2018-05-26,Gary Taubes,7
2018-06-02,Gary Taubes,7
2018-06-09,Gary Taubes,5
2018-06-16,Gary Taubes,5
2018-06-23,Gary Taubes,10
2018-06-30,Gary Taubes,6
2018-07-07,Gary Taubes,6
2018-07-14,Gary Taubes,7
2018-07-21,Gary Taubes,4
2018-07-28,Gary Taubes,11
2018-08-04,Gary Taubes,7
2018-08-11,Gary Taubes,8
2018-08-18,Gary Taubes,6
2018-08-25,Gary Taubes,6
2018-09-01,Gary Taubes,6
2018-09-08,Gary Taubes,4
2013-09-21,Gary Vaynerchuk,10
2013-09-28,Gary Vaynerchuk,3
2013-10-05,Gary Vaynerchuk,5
2013-10-12,Gary Vaynerchuk,11
2013-10-19,Gary Vaynerchuk,8
2013-10-26,Gary Vaynerchuk,9
2013-11-02,Gary Vaynerchuk,16
2013-11-09,Gary Vaynerchuk,10
2013-11-16,Gary Vaynerchuk,9
2013-11-23,Gary Vaynerchuk,21
2013-11-30,Gary Vaynerchuk,14
2013-12-07,Gary Vaynerchuk,18
2013-12-14,Gary Vaynerchuk,10
2013-12-21,Gary Vaynerchuk,8
2013-12-28,Gary Vaynerchuk,10
2014-01-04,Gary Vaynerchuk,9
2014-01-11,Gary Vaynerchuk,10
2014-01-18,Gary Vaynerchuk,11
2014-01-25,Gary Vaynerchuk,11
2014-02-01,Gary Vaynerchuk,11
2014-02-08,Gary Vaynerchuk,8
2014-02-15,Gary Vaynerchuk,8
2014-02-22,Gary Vaynerchuk,11
2014-03-01,Gary Vaynerchuk,11
2014-03-08,Gary Vaynerchuk,11
2014-03-15,Gary Vaynerchuk,12
2014-03-22,Gary Vaynerchuk,9
2014-03-29,Gary Vaynerchuk,10
2014-04-05,Gary Vaynerchuk,6
2014-04-12,Gary Vaynerchuk,7
2014-04-19,Gary Vaynerchuk,11
2014-04-26,Gary Vaynerchuk,9
2014-05-03,Gary Vaynerchuk,9
2014-05-10,Gary Vaynerchuk,8
2014-05-17,Gary Vaynerchuk,10
2014-05-24,Gary Vaynerchuk,6
2014-05-31,Gary Vaynerchuk,8
2014-06-07,Gary Vaynerchuk,8
2014-06-14,Gary Vaynerchuk,6
2014-06-21,Gary Vaynerchuk,5
2014-06-28,Gary Vaynerchuk,7
2014-07-05,Gary Vaynerchuk,8
2014-07-12,Gary Vaynerchuk,6
2014-07-19,Gary Vaynerchuk,5
2014-07-26,Gary Vaynerchuk,8
2014-08-02,Gary Vaynerchuk,11
2014-08-09,Gary Vaynerchuk,8
2014-08-16,Gary Vaynerchuk,7
2014-08-23,Gary Vaynerchuk,5
2014-08-30,Gary Vaynerchuk,8
2014-09-06,Gary Vaynerchuk,7
2014-09-13,Gary Vaynerchuk,11
2014-09-20,Gary Vaynerchuk,8
2014-09-27,Gary Vaynerchuk,6
2014-10-04,Gary Vaynerchuk,8
2014-10-11,Gary Vaynerchuk,8
2014-10-18,Gary Vaynerchuk,5
2014-10-25,Gary Vaynerchuk,6
2014-11-01,Gary Vaynerchuk,9
2014-11-08,Gary Vaynerchuk,10
2014-11-15,Gary Vaynerchuk,5
2014-11-22,Gary Vaynerchuk,8
2014-11-29,Gary Vaynerchuk,6
2014-12-06,Gary Vaynerchuk,8
2014-12-13,Gary Vaynerchuk,8
2014-12-20,Gary Vaynerchuk,6
2014-12-27,Gary Vaynerchuk,7
2015-01-03,Gary Vaynerchuk,6
2015-01-10,Gary Vaynerchuk,6
2015-01-17,Gary Vaynerchuk,9
2015-01-24,Gary Vaynerchuk,5
2015-01-31,Gary Vaynerchuk,10
2015-02-07,Gary Vaynerchuk,14
2015-02-14,Gary Vaynerchuk,10
2015-02-21,Gary Vaynerchuk,15
2015-02-28,Gary Vaynerchuk,9
2015-03-07,Gary Vaynerchuk,14
2015-03-14,Gary Vaynerchuk,12
2015-03-21,Gary Vaynerchuk,7
2015-03-28,Gary Vaynerchuk,13
2015-04-04,Gary Vaynerchuk,7
2015-04-11,Gary Vaynerchuk,15
2015-04-18,Gary Vaynerchuk,11
2015-04-25,Gary Vaynerchuk,10
2015-05-02,Gary Vaynerchuk,11
2015-05-09,Gary Vaynerchuk,10
2015-05-16,Gary Vaynerchuk,13
2015-05-23,Gary Vaynerchuk,11
2015-05-30,Gary Vaynerchuk,9
2015-06-06,Gary Vaynerchuk,12
2015-06-13,Gary Vaynerchuk,8
2015-06-20,Gary Vaynerchuk,10
2015-06-27,Gary Vaynerchuk,11
2015-07-04,Gary Vaynerchuk,9
2015-07-11,Gary Vaynerchuk,10
2015-07-18,Gary Vaynerchuk,18
2015-07-25,Gary Vaynerchuk,24
2015-08-01,Gary Vaynerchuk,26
2015-08-08,Gary Vaynerchuk,16
2015-08-15,Gary Vaynerchuk,14
2015-08-22,Gary Vaynerchuk,17
2015-08-29,Gary Vaynerchuk,15
2015-09-05,Gary Vaynerchuk,7
2015-09-12,Gary Vaynerchuk,11
2015-09-19,Gary Vaynerchuk,11
2015-09-26,Gary Vaynerchuk,11
2015-10-03,Gary Vaynerchuk,22
2015-10-10,Gary Vaynerchuk,17
2015-10-17,Gary Vaynerchuk,15
2015-10-24,Gary Vaynerchuk,14
2015-10-31,Gary Vaynerchuk,18
2015-11-07,Gary Vaynerchuk,14
2015-11-14,Gary Vaynerchuk,11
2015-11-21,Gary Vaynerchuk,13
2015-11-28,Gary Vaynerchuk,10
2015-12-05,Gary Vaynerchuk,15
2015-12-12,Gary Vaynerchuk,19
2015-12-19,Gary Vaynerchuk,11
2015-12-26,Gary Vaynerchuk,9
2016-01-02,Gary Vaynerchuk,17
2016-01-09,Gary Vaynerchuk,15
2016-01-16,Gary Vaynerchuk,15
2016-01-23,Gary Vaynerchuk,17
2016-01-30,Gary Vaynerchuk,20
2016-02-06,Gary Vaynerchuk,25
2016-02-13,Gary Vaynerchuk,16
2016-02-20,Gary Vaynerchuk,25
2016-02-27,Gary Vaynerchuk,19
2016-03-05,Gary Vaynerchuk,47
2016-03-12,Gary Vaynerchuk,25
2016-03-19,Gary Vaynerchuk,33
2016-03-26,Gary Vaynerchuk,27
2016-04-02,Gary Vaynerchuk,22
2016-04-09,Gary Vaynerchuk,24
2016-04-16,Gary Vaynerchuk,43
2016-04-23,Gary Vaynerchuk,37
2016-04-30,Gary Vaynerchuk,86
2016-05-07,Gary Vaynerchuk,68
2016-05-14,Gary Vaynerchuk,43
2016-05-21,Gary Vaynerchuk,40
2016-05-28,Gary Vaynerchuk,37
2016-06-04,Gary Vaynerchuk,43
2016-06-11,Gary Vaynerchuk,33
2016-06-18,Gary Vaynerchuk,35
2016-06-25,Gary Vaynerchuk,38
2016-07-02,Gary Vaynerchuk,21
2016-07-09,Gary Vaynerchuk,30
2016-07-16,Gary Vaynerchuk,31
2016-07-23,Gary Vaynerchuk,46
2016-07-30,Gary Vaynerchuk,42
2016-08-06,Gary Vaynerchuk,34
2016-08-13,Gary Vaynerchuk,28
2016-08-20,Gary Vaynerchuk,29
2016-08-27,Gary Vaynerchuk,32
2016-09-03,Gary Vaynerchuk,30
2016-09-10,Gary Vaynerchuk,38
2016-09-17,Gary Vaynerchuk,40
2016-09-24,Gary Vaynerchuk,34
2016-10-01,Gary Vaynerchuk,30
2016-10-08,Gary Vaynerchuk,25
2016-10-15,Gary Vaynerchuk,26
2016-10-22,Gary Vaynerchuk,40
2016-10-29,Gary Vaynerchuk,24
2016-11-05,Gary Vaynerchuk,27
2016-11-12,Gary Vaynerchuk,26
2016-11-19,Gary Vaynerchuk,21
2016-11-26,Gary Vaynerchuk,30
2016-12-03,Gary Vaynerchuk,34
2016-12-10,Gary Vaynerchuk,48
2016-12-17,Gary Vaynerchuk,40
2016-12-24,Gary Vaynerchuk,42
2016-12-31,Gary Vaynerchuk,51
2017-01-07,Gary Vaynerchuk,42
2017-01-14,Gary Vaynerchuk,48
2017-01-21,Gary Vaynerchuk,50
2017-01-28,Gary Vaynerchuk,100
2017-02-04,Gary Vaynerchuk,64
2017-02-11,Gary Vaynerchuk,66
2017-02-18,Gary Vaynerchuk,63
2017-02-25,Gary Vaynerchuk,61
2017-03-04,Gary Vaynerchuk,64
2017-03-11,Gary Vaynerchuk,65
2017-03-18,Gary Vaynerchuk,62
2017-03-25,Gary Vaynerchuk,55
2017-04-01,Gary Vaynerchuk,44
2017-04-08,Gary Vaynerchuk,62
2017-04-15,Gary Vaynerchuk,45
2017-04-22,Gary Vaynerchuk,48
2017-04-29,Gary Vaynerchuk,49
2017-05-06,Gary Vaynerchuk,51
2017-05-13,Gary Vaynerchuk,48
2017-05-20,Gary Vaynerchuk,49
2017-05-27,Gary Vaynerchuk,46
2017-06-03,Gary Vaynerchuk,53
2017-06-10,Gary Vaynerchuk,62
2017-06-17,Gary Vaynerchuk,51
2017-06-24,Gary Vaynerchuk,53
2017-07-01,Gary Vaynerchuk,56
2017-07-08,Gary Vaynerchuk,44
2017-07-15,Gary Vaynerchuk,41
2017-07-22,Gary Vaynerchuk,50
2017-07-29,Gary Vaynerchuk,56
2017-08-05,Gary Vaynerchuk,37
2017-08-12,Gary Vaynerchuk,32
2017-08-19,Gary Vaynerchuk,38
2017-08-26,Gary Vaynerchuk,37
2017-09-02,Gary Vaynerchuk,61
2017-09-09,Gary Vaynerchuk,45
2017-09-16,Gary Vaynerchuk,42
2017-09-23,Gary Vaynerchuk,36
2017-09-30,Gary Vaynerchuk,45
2017-10-07,Gary Vaynerchuk,94
2017-10-14,Gary Vaynerchuk,64
2017-10-21,Gary Vaynerchuk,56
2017-10-28,Gary Vaynerchuk,56
2017-11-04,Gary Vaynerchuk,62
2017-11-11,Gary Vaynerchuk,71
2017-11-18,Gary Vaynerchuk,42
2017-11-25,Gary Vaynerchuk,51
2017-12-02,Gary Vaynerchuk,44
2017-12-09,Gary Vaynerchuk,51
2017-12-16,Gary Vaynerchuk,49
2017-12-23,Gary Vaynerchuk,36
2017-12-30,Gary Vaynerchuk,42
2018-01-06,Gary Vaynerchuk,57
2018-01-13,Gary Vaynerchuk,62
2018-01-20,Gary Vaynerchuk,57
2018-01-27,Gary Vaynerchuk,76
2018-02-03,Gary Vaynerchuk,49
2018-02-10,Gary Vaynerchuk,52
2018-02-17,Gary Vaynerchuk,51
2018-02-24,Gary Vaynerchuk,48
2018-03-03,Gary Vaynerchuk,46
2018-03-10,Gary Vaynerchuk,44
2018-03-17,Gary Vaynerchuk,53
2018-03-24,Gary Vaynerchuk,51
2018-03-31,Gary Vaynerchuk,54
2018-04-07,Gary Vaynerchuk,54
2018-04-14,Gary Vaynerchuk,52
2018-04-21,Gary Vaynerchuk,48
2018-04-28,Gary Vaynerchuk,46
2018-05-05,Gary Vaynerchuk,43
2018-05-12,Gary Vaynerchuk,48
2018-05-19,Gary Vaynerchuk,38
2018-05-26,Gary Vaynerchuk,40
2018-06-02,Gary Vaynerchuk,36
2018-06-09,Gary Vaynerchuk,39
2018-06-16,Gary Vaynerchuk,33
2018-06-23,Gary Vaynerchuk,35
2018-06-30,Gary Vaynerchuk,30
2018-07-07,Gary Vaynerchuk,50
2018-07-14,Gary Vaynerchuk,55
2018-07-21,Gary Vaynerchuk,57
2018-07-28,Gary Vaynerchuk,52
2018-08-04,Gary Vaynerchuk,47
2018-08-11,Gary Vaynerchuk,42
2018-08-18,Gary Vaynerchuk,53
2018-08-25,Gary Vaynerchuk,47
2018-09-01,Gary Vaynerchuk,35
2018-09-08,Gary Vaynerchuk,36
2013-09-21,Gaston Bolanos,0
2013-09-28,Gaston Bolanos,0
2013-10-05,Gaston Bolanos,0
2013-10-12,Gaston Bolanos,0
2013-10-19,Gaston Bolanos,0
2013-10-26,Gaston Bolanos,0
2013-11-02,Gaston Bolanos,0
2013-11-09,Gaston Bolanos,0
2013-11-16,Gaston Bolanos,0
2013-11-23,Gaston Bolanos,0
2013-11-30,Gaston Bolanos,0
2013-12-07,Gaston Bolanos,0
2013-12-14,Gaston Bolanos,0
2013-12-21,Gaston Bolanos,0
2013-12-28,Gaston Bolanos,2
2014-01-04,Gaston Bolanos,0
2014-01-11,Gaston Bolanos,0
2014-01-18,Gaston Bolanos,0
2014-01-25,Gaston Bolanos,0
2014-02-01,Gaston Bolanos,0
2014-02-08,Gaston Bolanos,0
2014-02-15,Gaston Bolanos,0
2014-02-22,Gaston Bolanos,0
2014-03-01,Gaston Bolanos,0
2014-03-08,Gaston Bolanos,0
2014-03-15,Gaston Bolanos,0
2014-03-22,Gaston Bolanos,0
2014-03-29,Gaston Bolanos,1
2014-04-05,Gaston Bolanos,0
2014-04-12,Gaston Bolanos,0
2014-04-19,Gaston Bolanos,1
2014-04-26,Gaston Bolanos,0
2014-05-03,Gaston Bolanos,0
2014-05-10,Gaston Bolanos,0
2014-05-17,Gaston Bolanos,0
2014-05-24,Gaston Bolanos,0
2014-05-31,Gaston Bolanos,0
2014-06-07,Gaston Bolanos,0
2014-06-14,Gaston Bolanos,0
2014-06-21,Gaston Bolanos,0
2014-06-28,Gaston Bolanos,2
2014-07-05,Gaston Bolanos,2
2014-07-12,Gaston Bolanos,0
2014-07-19,Gaston Bolanos,0
2014-07-26,Gaston Bolanos,0
2014-08-02,Gaston Bolanos,0
2014-08-09,Gaston Bolanos,0
2014-08-16,Gaston Bolanos,0
2014-08-23,Gaston Bolanos,0
2014-08-30,Gaston Bolanos,0
2014-09-06,Gaston Bolanos,0
2014-09-13,Gaston Bolanos,0
2014-09-20,Gaston Bolanos,0
2014-09-27,Gaston Bolanos,0
2014-10-04,Gaston Bolanos,0
2014-10-11,Gaston Bolanos,0
2014-10-18,Gaston Bolanos,0
2014-10-25,Gaston Bolanos,0
2014-11-01,Gaston Bolanos,0
2014-11-08,Gaston Bolanos,2
2014-11-15,Gaston Bolanos,0
2014-11-22,Gaston Bolanos,0
2014-11-29,Gaston Bolanos,0
2014-12-06,Gaston Bolanos,2
2014-12-13,Gaston Bolanos,0
2014-12-20,Gaston Bolanos,0
2014-12-27,Gaston Bolanos,0
2015-01-03,Gaston Bolanos,0
2015-01-10,Gaston Bolanos,0
2015-01-17,Gaston Bolanos,0
2015-01-24,Gaston Bolanos,0
2015-01-31,Gaston Bolanos,0
2015-02-07,Gaston Bolanos,0
2015-02-14,Gaston Bolanos,2
2015-02-21,Gaston Bolanos,0
2015-02-28,Gaston Bolanos,0
2015-03-07,Gaston Bolanos,2
2015-03-14,Gaston Bolanos,0
2015-03-21,Gaston Bolanos,0
2015-03-28,Gaston Bolanos,0
2015-04-04,Gaston Bolanos,0
2015-04-11,Gaston Bolanos,0
2015-04-18,Gaston Bolanos,0
2015-04-25,Gaston Bolanos,0
2015-05-02,Gaston Bolanos,0
2015-05-09,Gaston Bolanos,0
2015-05-16,Gaston Bolanos,2
2015-05-23,Gaston Bolanos,3
2015-05-30,Gaston Bolanos,0
2015-06-06,Gaston Bolanos,0
2015-06-13,Gaston Bolanos,0
2015-06-20,Gaston Bolanos,0
2015-06-27,Gaston Bolanos,0
2015-07-04,Gaston Bolanos,0
2015-07-11,Gaston Bolanos,0
2015-07-18,Gaston Bolanos,0
2015-07-25,Gaston Bolanos,0
2015-08-01,Gaston Bolanos,0
2015-08-08,Gaston Bolanos,0
2015-08-15,Gaston Bolanos,2
2015-08-22,Gaston Bolanos,0
2015-08-29,Gaston Bolanos,0
2015-09-05,Gaston Bolanos,0
2015-09-12,Gaston Bolanos,2
2015-09-19,Gaston Bolanos,0
2015-09-26,Gaston Bolanos,0
2015-10-03,Gaston Bolanos,0
2015-10-10,Gaston Bolanos,0
2015-10-17,Gaston Bolanos,0
2015-10-24,Gaston Bolanos,2
2015-10-31,Gaston Bolanos,0
2015-11-07,Gaston Bolanos,0
2015-11-14,Gaston Bolanos,0
2015-11-21,Gaston Bolanos,2
2015-11-28,Gaston Bolanos,0
2015-12-05,Gaston Bolanos,0
2015-12-12,Gaston Bolanos,0
2015-12-19,Gaston Bolanos,4
2015-12-26,Gaston Bolanos,0
2016-01-02,Gaston Bolanos,1
2016-01-09,Gaston Bolanos,0
2016-01-16,Gaston Bolanos,1
2016-01-23,Gaston Bolanos,1
2016-01-30,Gaston Bolanos,2
2016-02-06,Gaston Bolanos,1
2016-02-13,Gaston Bolanos,0
2016-02-20,Gaston Bolanos,0
2016-02-27,Gaston Bolanos,0
2016-03-05,Gaston Bolanos,1
2016-03-12,Gaston Bolanos,2
2016-03-19,Gaston Bolanos,0
2016-03-26,Gaston Bolanos,1
2016-04-02,Gaston Bolanos,2
2016-04-09,Gaston Bolanos,0
2016-04-16,Gaston Bolanos,0
2016-04-23,Gaston Bolanos,2
2016-04-30,Gaston Bolanos,0
2016-05-07,Gaston Bolanos,0
2016-05-14,Gaston Bolanos,1
2016-05-21,Gaston Bolanos,0
2016-05-28,Gaston Bolanos,1
2016-06-04,Gaston Bolanos,0
2016-06-11,Gaston Bolanos,1
2016-06-18,Gaston Bolanos,0
2016-06-25,Gaston Bolanos,0
2016-07-02,Gaston Bolanos,3
2016-07-09,Gaston Bolanos,0
2016-07-16,Gaston Bolanos,1
2016-07-23,Gaston Bolanos,0
2016-07-30,Gaston Bolanos,0
2016-08-06,Gaston Bolanos,1
2016-08-13,Gaston Bolanos,1
2016-08-20,Gaston Bolanos,1
2016-08-27,Gaston Bolanos,1
2016-09-03,Gaston Bolanos,3
2016-09-10,Gaston Bolanos,2
2016-09-17,Gaston Bolanos,0
2016-09-24,Gaston Bolanos,0
2016-10-01,Gaston Bolanos,1
2016-10-08,Gaston Bolanos,1
2016-10-15,Gaston Bolanos,0
2016-10-22,Gaston Bolanos,17
2016-10-29,Gaston Bolanos,5
2016-11-05,Gaston Bolanos,3
2016-11-12,Gaston Bolanos,2
2016-11-19,Gaston Bolanos,0
2016-11-26,Gaston Bolanos,1
2016-12-03,Gaston Bolanos,1
2016-12-10,Gaston Bolanos,0
2016-12-17,Gaston Bolanos,4
2016-12-24,Gaston Bolanos,1
2016-12-31,Gaston Bolanos,0
2017-01-07,Gaston Bolanos,1
2017-01-14,Gaston Bolanos,6
2017-01-21,Gaston Bolanos,0
2017-01-28,Gaston Bolanos,0
2017-02-04,Gaston Bolanos,0
2017-02-11,Gaston Bolanos,2
2017-02-18,Gaston Bolanos,3
2017-02-25,Gaston Bolanos,1
2017-03-04,Gaston Bolanos,1
2017-03-11,Gaston Bolanos,1
2017-03-18,Gaston Bolanos,0
2017-03-25,Gaston Bolanos,1
2017-04-01,Gaston Bolanos,2
2017-04-08,Gaston Bolanos,2
2017-04-15,Gaston Bolanos,1
2017-04-22,Gaston Bolanos,0
2017-04-29,Gaston Bolanos,1
2017-05-06,Gaston Bolanos,1
2017-05-13,Gaston Bolanos,1
2017-05-20,Gaston Bolanos,1
2017-05-27,Gaston Bolanos,0
2017-06-03,Gaston Bolanos,0
2017-06-10,Gaston Bolanos,1
2017-06-17,Gaston Bolanos,1
2017-06-24,Gaston Bolanos,0
2017-07-01,Gaston Bolanos,1
2017-07-08,Gaston Bolanos,1
2017-07-15,Gaston Bolanos,0
2017-07-22,Gaston Bolanos,1
2017-07-29,Gaston Bolanos,0
2017-08-05,Gaston Bolanos,1
2017-08-12,Gaston Bolanos,0
2017-08-19,Gaston Bolanos,1
2017-08-26,Gaston Bolanos,0
2017-09-02,Gaston Bolanos,0
2017-09-09,Gaston Bolanos,1
2017-09-16,Gaston Bolanos,1
2017-09-23,Gaston Bolanos,9
2017-09-30,Gaston Bolanos,2
2017-10-07,Gaston Bolanos,0
2017-10-14,Gaston Bolanos,0
2017-10-21,Gaston Bolanos,0
2017-10-28,Gaston Bolanos,0
2017-11-04,Gaston Bolanos,1
